Class,precision,recall,f1-score,support,Classifier,Config_IMG_WIDTH,Config_IMG_HEIGHT,Config_BATCH_SIZE,Config_EPOCHS,Config_SEED,Config_DATASET,Config_train_data_dir,Config_validation_data_dir,Config_k,Config_num_iterations,Config_learning_rate,Config_regularization,Config_batch_size,Config_num_models,Config_mse_threshold,Config_attack_type,Config_evaluation,Config_source_class,Config_target_class,Config_steps_per_epoch_train,Config_steps_per_epoch_val
macro avg,0.09644428136680173,0.04316038149461607,0.028904314456895397,11744.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
weighted avg,0.1414763065065302,0.06726839237057221,0.05022596289449116,11744.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 0,0.15625,0.234375,0.1875,64.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 1,0.3346814964610718,0.5015151515151515,0.40145542753183744,660.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 2,0.4593908629441624,0.5848142164781907,0.5145700071073206,619.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 3,0.5663716814159292,0.32653061224489793,0.4142394822006472,392.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 4,0.6656151419558359,0.6542635658914728,0.6598905394839718,645.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 5,0.5446428571428571,0.7519260400616333,0.631715210355987,649.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 6,0.7738095238095238,0.26422764227642276,0.3939393939393939,246.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 7,0.38333333333333336,0.3520408163265306,0.3670212765957447,196.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 8,0.5978260869565217,0.44,0.5069124423963134,125.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 9,0.9074074074074074,0.7270029673590505,0.8072487644151566,337.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 10,0.41767068273092367,0.5777777777777777,0.4848484848484848,360.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 11,0.144,0.3,0.1945945945945946,60.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 12,0.4040114613180516,0.4051724137931034,0.4045911047345767,696.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 13,0.34328358208955223,0.5168539325842697,0.4125560538116592,89.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 14,0.6666666666666666,0.3008849557522124,0.4146341463414634,113.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 15,0.4056603773584906,0.4574468085106383,0.43000000000000005,94.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 16,0.6056338028169014,0.2986111111111111,0.4,144.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 17,0.4117647058823529,0.09210526315789473,0.15053763440860216,76.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 18,0.4896551724137931,0.3234624145785877,0.3895747599451303,439.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 19,0.6521739130434783,0.5675675675675675,0.6069364161849711,185.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 20,0.3877551020408163,0.2714285714285714,0.319327731092437,70.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 21,0.5942028985507246,0.25153374233128833,0.35344827586206895,163.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 22,0.36,0.23684210526315788,0.2857142857142857,76.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 23,0.3434343434343434,0.3309002433090024,0.3370508054522924,411.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 24,0.504950495049505,0.38345864661654133,0.4358974358974359,133.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 25,0.3970149253731343,0.5541666666666667,0.46260869565217394,240.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 26,0.4326923076923077,0.6081081081081081,0.5056179775280899,74.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 27,0.7131147540983607,0.41037735849056606,0.5209580838323353,212.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 28,0.7264150943396226,0.5703703703703704,0.6390041493775934,135.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 29,0.6582633053221288,0.6300268096514745,0.6438356164383561,373.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 30,0.5853658536585366,0.38095238095238093,0.4615384615384615,126.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 31,0.6944444444444444,0.373134328358209,0.48543689320388356,67.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 32,0.6012461059190031,0.6156299840510366,0.6083530338849488,627.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 33,0.813953488372093,0.42168674698795183,0.5555555555555556,83.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 34,0.45315487571701724,0.39303482587064675,0.4209591474245115,603.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 35,0.52,0.38613861386138615,0.4431818181818182,101.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 36,0.5283018867924528,0.3783783783783784,0.4409448818897638,74.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 37,0.7368421052631579,0.56,0.6363636363636364,50.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 38,0.29978586723768735,0.5063291139240507,0.3765971755211836,553.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 39,0.851063829787234,0.6557377049180327,0.7407407407407407,122.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 40,0.3767772511848341,0.38498789346246975,0.3808383233532934,413.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 41,0.4045977011494253,0.41706161137440756,0.41073512252042005,422.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 42,0.6801470588235294,0.4332552693208431,0.5293276108726752,427.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
accuracy,0.4816076294277929,0.4816076294277929,0.4816076294277929,0.4816076294277929,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
macro avg,0.5254272662790049,0.43790971466702455,0.45969305108822833,11744.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
weighted avg,0.5142262011416165,0.4816076294277929,0.48211054069351655,11744.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 0,0.17777777777777778,0.25,0.20779220779220778,64.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 1,0.324974924774323,0.4909090909090909,0.3910681955340978,660.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 2,0.4707379134860051,0.5977382875605816,0.5266903914590747,619.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 3,0.5217391304347826,0.30612244897959184,0.38585209003215437,392.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 4,0.660377358490566,0.6511627906976745,0.6557377049180328,645.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 5,0.5436013590033975,0.7395993836671803,0.6266318537859007,649.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 6,0.8023255813953488,0.2804878048780488,0.4156626506024097,246.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 7,0.35911602209944754,0.33163265306122447,0.3448275862068966,196.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 8,0.6292134831460674,0.448,0.5233644859813085,125.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 9,0.8786764705882353,0.7091988130563798,0.7848932676518883,337.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 10,0.43067226890756305,0.5694444444444444,0.49043062200956944,360.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 11,0.16101694915254236,0.31666666666666665,0.21348314606741572,60.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 12,0.3865546218487395,0.39655172413793105,0.39148936170212767,696.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 13,0.3308270676691729,0.4943820224719101,0.39639639639639634,89.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 14,0.6851851851851852,0.3274336283185841,0.44311377245508987,113.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 15,0.4368932038834951,0.4787234042553192,0.45685279187817257,94.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 16,0.5789473684210527,0.3055555555555556,0.4000000000000001,144.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 17,0.42105263157894735,0.10526315789473684,0.16842105263157894,76.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 18,0.47474747474747475,0.3211845102505695,0.3831521739130435,439.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 19,0.673469387755102,0.5351351351351351,0.5963855421686747,185.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 20,0.36538461538461536,0.2714285714285714,0.31147540983606553,70.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 21,0.5753424657534246,0.25766871165644173,0.35593220338983056,163.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 22,0.3125,0.19736842105263158,0.24193548387096772,76.0,KNN,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
