Class,precision,recall,f1-score,support,Classifier,Config_IMG_WIDTH,Config_IMG_HEIGHT,Config_BATCH_SIZE,Config_EPOCHS,Config_SEED,Config_DATASET,Config_train_data_dir,Config_validation_data_dir,Config_k,Config_num_iterations,Config_learning_rate,Config_regularization,Config_batch_size,Config_num_models,Config_mse_threshold,Config_attack_type,Config_evaluation,Config_source_class,Config_target_class,Config_steps_per_epoch_train,Config_steps_per_epoch_val
Class 10,0.6230529595015576,0.5555555555555556,0.5873715124816447,360.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 11,0.21052631578947367,0.13333333333333333,0.16326530612244897,60.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 12,0.3984375,0.14655172413793102,0.21428571428571427,696.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 13,0.10714285714285714,0.06741573033707865,0.08275862068965517,89.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 14,0.2608695652173913,0.10619469026548672,0.1509433962264151,113.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 15,0.32,0.3404255319148936,0.32989690721649484,94.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 16,0.22727272727272727,0.10416666666666667,0.14285714285714285,144.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 17,0.28125,0.11842105263157894,0.16666666666666666,76.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 18,0.35175879396984927,0.31890660592255127,0.3345280764635603,439.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 19,0.6815642458100558,0.6594594594594595,0.6703296703296703,185.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 20,0.2777777777777778,0.14285714285714285,0.18867924528301888,70.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 21,0.36,0.22085889570552147,0.2737642585551331,163.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 22,0.0392156862745098,0.02631578947368421,0.031496062992125984,76.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 23,0.1367713004484305,0.14841849148418493,0.1423570595099183,411.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 24,0.504424778761062,0.42857142857142855,0.4634146341463415,133.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 25,0.42196531791907516,0.30416666666666664,0.35351089588377727,240.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 26,0.8596491228070176,0.6621621621621622,0.7480916030534351,74.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 27,0.3815028901734104,0.3113207547169811,0.34285714285714286,212.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 28,0.4172661870503597,0.42962962962962964,0.4233576642335766,135.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 29,0.7382352941176471,0.6729222520107239,0.7040673211781207,373.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 30,0.47191011235955055,0.3333333333333333,0.39069767441860465,126.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 31,0.43137254901960786,0.3283582089552239,0.3728813559322034,67.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 32,0.5730994152046783,0.7814992025518341,0.6612685560053981,627.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 33,0.4339622641509434,0.27710843373493976,0.3382352941176471,83.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 34,0.2734375,0.40630182421227196,0.3268845897264843,603.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 35,0.6590909090909091,0.2871287128712871,0.4,101.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 36,0.7,0.3783783783783784,0.49122807017543857,74.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 37,0.3142857142857143,0.44,0.36666666666666664,50.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 38,0.3333333333333333,0.19529837251356238,0.24629418472063855,553.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 39,0.625,0.7786885245901639,0.6934306569343066,122.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 40,0.22699386503067484,0.3583535108958838,0.27793427230046946,413.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 41,0.4067796610169492,0.3412322274881517,0.3711340206185567,422.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 42,0.4460431654676259,0.43559718969555034,0.44075829383886256,427.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
accuracy,0.4873126702997275,0.4873126702997275,0.4873126702997275,0.4873126702997275,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
macro avg,0.4466343660985513,0.40215546246748446,0.4108188028581571,11744.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
weighted avg,0.48576634050205636,0.4873126702997275,0.4727999322836162,11744.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,9,857,367
Class 0,0.10714285714285714,0.046875,0.06521739130434782,64.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 1,0.3777533039647577,0.5196969696969697,0.4375,660.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 2,0.4853747714808044,0.8578352180936996,0.6199649737302977,619.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 3,0.5197215777262181,0.5714285714285714,0.5443499392466585,392.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 4,0.9661016949152542,0.9720930232558139,0.9690880989180835,645.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 5,0.8622291021671826,0.8582434514637904,0.8602316602316602,649.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 6,0.6766467065868264,0.45934959349593496,0.5472154963680388,246.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 7,0.6049382716049383,0.5,0.547486033519553,196.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 8,0.4690265486725664,0.424,0.44537815126050423,125.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 9,0.662004662004662,0.8427299703264095,0.741514360313316,337.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 10,0.6230529595015576,0.5555555555555556,0.5873715124816447,360.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 11,0.225,0.15,0.18,60.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 12,0.37890625,0.13936781609195403,0.20378151260504201,696.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 13,0.10344827586206896,0.06741573033707865,0.08163265306122448,89.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 14,0.2727272727272727,0.10619469026548672,0.15286624203821655,113.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 15,0.3238095238095238,0.3617021276595745,0.3417085427135678,94.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 16,0.2153846153846154,0.09722222222222222,0.1339712918660287,144.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 17,0.28125,0.11842105263157894,0.16666666666666666,76.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 18,0.351010101010101,0.31662870159453305,0.332934131736527,439.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 19,0.6853932584269663,0.6594594594594595,0.6721763085399449,185.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 20,0.2777777777777778,0.14285714285714285,0.18867924528301888,70.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 21,0.36633663366336633,0.22699386503067484,0.2803030303030303,163.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 22,0.037037037037037035,0.02631578947368421,0.03076923076923077,76.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 23,0.13769751693002258,0.14841849148418493,0.14285714285714285,411.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 24,0.49107142857142855,0.41353383458646614,0.4489795918367347,133.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 25,0.4269005847953216,0.30416666666666664,0.35523114355231145,240.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 26,0.8620689655172413,0.6756756756756757,0.7575757575757576,74.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 27,0.37790697674418605,0.30660377358490565,0.3385416666666667,212.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 28,0.4295774647887324,0.45185185185185184,0.4404332129963899,135.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 29,0.7374631268436578,0.6702412868632708,0.702247191011236,373.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 30,0.45555555555555555,0.3253968253968254,0.37962962962962965,126.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 31,0.4583333333333333,0.3283582089552239,0.3826086956521739,67.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 32,0.5700934579439252,0.7783094098883573,0.6581254214430209,627.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 33,0.41818181818181815,0.27710843373493976,0.3333333333333333,83.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 34,0.2723263506063947,0.4096185737976783,0.3271523178807947,603.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 35,0.627906976744186,0.26732673267326734,0.375,101.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 36,0.7,0.3783783783783784,0.49122807017543857,74.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 37,0.323943661971831,0.46,0.38016528925619836,50.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 38,0.3415384615384615,0.2007233273056058,0.2528473804100228,553.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 39,0.6225165562913907,0.7704918032786885,0.6886446886446886,122.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 40,0.23244929797191888,0.36077481840193704,0.2827324478178368,413.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 41,0.4056338028169014,0.3412322274881517,0.37065637065637064,422.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 42,0.4393203883495146,0.4238875878220141,0.43146603098927294,427.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
accuracy,0.4868017711171662,0.4868017711171662,0.4868017711171662,0.4868017711171662,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
macro avg,0.44657113783632957,0.40261590369242384,0.410936322217247,11744.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
weighted avg,0.4848327353366009,0.4868017711171662,0.47205499750737273,11744.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,,9,857,367
Class 0,0.10714285714285714,0.046875,0.06521739130434782,64.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 1,0.38011049723756907,0.5212121212121212,0.43961661341853037,660.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 2,0.48534798534798534,0.8562197092084006,0.619520748100526,619.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 3,0.5135746606334841,0.5790816326530612,0.5443645083932853,392.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 4,0.9676425269645609,0.9736434108527132,0.9706336939721792,645.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 5,0.8584615384615385,0.8597842835130971,0.859122401847575,649.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 6,0.6848484848484848,0.45934959349593496,0.5498783454987834,246.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 7,0.6036585365853658,0.5051020408163265,0.55,196.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 8,0.45689655172413796,0.424,0.43983402489626555,125.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 9,0.6612529002320185,0.8456973293768546,0.7421875,337.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 10,0.6261980830670927,0.5444444444444444,0.5824665676077266,360.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 11,0.18421052631578946,0.11666666666666667,0.14285714285714285,60.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 12,0.39285714285714285,0.14224137931034483,0.2088607594936709,696.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 13,0.10526315789473684,0.06741573033707865,0.0821917808219178,89.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 14,0.26666666666666666,0.10619469026548672,0.1518987341772152,113.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 15,0.32673267326732675,0.35106382978723405,0.3384615384615385,94.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 16,0.21875,0.09722222222222222,0.1346153846153846,144.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 17,0.2903225806451613,0.11842105263157894,0.16822429906542055,76.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 18,0.35368956743002544,0.31662870159453305,0.33413461538461536,439.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
