Class,precision,recall,f1-score,support,Classifier,Config_IMG_WIDTH,Config_IMG_HEIGHT,Config_BATCH_SIZE,Config_EPOCHS,Config_SEED,Config_DATASET,Config_train_data_dir,Config_validation_data_dir,Config_k,Config_num_iterations,Config_learning_rate,Config_regularization,Config_batch_size,Config_num_models,Config_mse_threshold,Config_attack_type,Config_evaluation,Config_source_class,Config_target_class,Config_steps_per_epoch_train,Config_steps_per_epoch_val
Class 11,0.08333333333333333,0.015267175572519083,0.025806451612903226,262.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 12,0.06790945406125166,0.1504424778761062,0.09357798165137615,339.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 13,0.07766990291262135,0.0311284046692607,0.04444444444444444,257.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 14,0.04807692307692308,0.020161290322580645,0.028409090909090908,248.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 15,0.0875,0.02766798418972332,0.04204204204204204,253.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 16,0.08333333333333333,0.045454545454545456,0.05882352941176471,242.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 17,0.06666666666666667,0.01556420233463035,0.025236593059936908,257.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 18,0.10377358490566038,0.10610932475884244,0.10492845786963434,311.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 19,0.10119047619047619,0.06692913385826772,0.08056872037914692,254.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 20,0.07692307692307693,0.016877637130801686,0.027681660899653977,237.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 21,0.10227272727272728,0.033210332103321034,0.05013927576601671,271.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 22,0.06976744186046512,0.011152416356877323,0.019230769230769232,269.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 23,0.06479481641468683,0.11406844106463879,0.08264462809917356,263.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 24,0.08045977011494253,0.028225806451612902,0.0417910447761194,248.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 25,0.07604562737642585,0.07352941176470588,0.07476635514018692,272.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 26,0.0958904109589041,0.02681992337164751,0.041916167664670656,261.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 27,0.078125,0.078125,0.078125,256.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 28,0.1885245901639344,0.09349593495934959,0.12499999999999997,246.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 29,0.11612903225806452,0.1836734693877551,0.1422924901185771,294.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 30,0.0449438202247191,0.015444015444015444,0.022988505747126436,259.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 31,0.08064516129032258,0.019230769230769232,0.031055900621118016,260.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 32,0.11091234347048301,0.20875420875420875,0.14485981308411214,297.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 33,0.07058823529411765,0.025210084033613446,0.037151702786377715,238.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 34,0.09013605442176871,0.16932907348242812,0.11764705882352941,313.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 35,0.09375,0.04,0.05607476635514018,225.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 36,0.1,0.013513513513513514,0.023809523809523808,222.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 37,0.125,0.027777777777777776,0.04545454545454545,252.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 38,0.07749077490774908,0.14334470989761092,0.10059880239520959,293.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 39,0.10619469026548672,0.04838709677419355,0.06648199445983378,248.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 40,0.08488063660477453,0.1032258064516129,0.09315866084425037,310.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 41,0.08426966292134831,0.10830324909747292,0.0947867298578199,277.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 42,0.07608695652173914,0.07420494699646643,0.07513416815742396,283.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
accuracy,0.08990778688524591,0.08990778688524591,0.08990778688524591,0.08990778688524591,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
macro avg,0.09004536137420342,0.08382624920694651,0.07480337676679921,11712.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
weighted avg,0.09006176240987955,0.08990778688524591,0.0777920286209592,11712.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 0,0.26153846153846155,0.265625,0.26356589147286824,64.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 1,0.3713527851458886,0.637329286798179,0.4692737430167598,659.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 2,0.6225806451612903,0.6256077795786061,0.624090541632983,617.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 3,0.4553014553014553,0.5601023017902813,0.5022935779816514,391.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 4,0.9393468118195957,0.9393468118195957,0.9393468118195957,643.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 5,0.8796147672552167,0.8496124031007752,0.8643533123028392,645.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 6,0.6378205128205128,0.8089430894308943,0.7132616487455197,246.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 7,0.4573643410852713,0.30256410256410254,0.36419753086419754,195.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 8,0.5909090909090909,0.41935483870967744,0.4905660377358491,124.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 9,0.7622641509433963,0.6011904761904762,0.6722129783693844,336.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 10,0.6100917431192661,0.7388888888888889,0.6683417085427136,360.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 11,0.39344262295081966,0.4,0.39669421487603307,60.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 12,0.4472630173564753,0.4834054834054834,0.4646324549237171,693.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 13,0.43,0.48314606741573035,0.45502645502645506,89.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 14,0.4842105263157895,0.40707964601769914,0.4423076923076923,113.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 15,0.4461538461538462,0.3118279569892473,0.36708860759493667,93.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 16,0.5121951219512195,0.4405594405594406,0.4736842105263158,143.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 17,0.6290322580645161,0.5131578947368421,0.5652173913043479,76.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 18,0.5196374622356495,0.3917995444191344,0.4467532467532468,439.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 19,0.6941176470588235,0.6378378378378379,0.6647887323943663,185.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 20,0.49230769230769234,0.45714285714285713,0.4740740740740741,70.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 21,0.5700934579439252,0.37888198757763975,0.45522388059701496,161.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 22,0.41818181818181815,0.3026315789473684,0.35114503816793896,76.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 23,0.42350332594235035,0.46472019464720193,0.44315545243619486,411.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 24,0.55,0.3308270676691729,0.4131455399061033,133.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 25,0.548936170212766,0.5375,0.5431578947368421,240.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 26,0.7662337662337663,0.7972972972972973,0.7814569536423841,74.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 27,0.4574898785425101,0.5330188679245284,0.4923747276688453,212.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 28,0.4594594594594595,0.5037037037037037,0.4805653710247349,135.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 29,0.6611374407582938,0.7520215633423181,0.7036569987389659,371.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 30,0.4766355140186916,0.40476190476190477,0.43776824034334766,126.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 31,0.43661971830985913,0.4626865671641791,0.4492753623188406,67.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 32,0.7887563884156729,0.7419871794871795,0.7646573080099092,624.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 33,0.7241379310344828,0.5060240963855421,0.5957446808510638,83.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 34,0.4767857142857143,0.4442595673876872,0.4599483204134367,601.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 35,0.5813953488372093,0.49504950495049505,0.53475935828877,101.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 36,0.7435897435897436,0.3918918918918919,0.5132743362831859,74.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 37,0.6271186440677966,0.74,0.6788990825688074,50.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 38,0.46990291262135925,0.4384057971014493,0.45360824742268047,552.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 39,0.8363636363636363,0.7540983606557377,0.793103448275862,122.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 40,0.44086021505376344,0.39805825242718446,0.4183673469387755,412.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 41,0.5269922879177378,0.4880952380952381,0.5067985166872682,420.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 42,0.56656346749226,0.4295774647887324,0.4886515353805074,426.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
accuracy,0.5717213114754098,0.5717213114754098,0.5717213114754098,0.5717213114754098,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
macro avg,0.5624953906692347,0.5248841812465628,0.5367560116969077,11712.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
weighted avg,0.5816839770664054,0.5717213114754098,0.570917737969634,11712.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Clean,2,8,428,183
Class 0,0.3728813559322034,0.34375,0.3577235772357723,64.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 1,0.38701067615658363,0.6600910470409712,0.4879416713404375,659.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 2,0.5964052287581699,0.5915721231766613,0.5939788445890969,617.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 3,0.4279475982532751,0.5012787723785166,0.4617196702002355,391.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 4,0.9456521739130435,0.9471228615863142,0.9463869463869465,643.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 5,0.8660287081339713,0.8418604651162791,0.8537735849056604,645.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 6,0.6541095890410958,0.7764227642276422,0.7100371747211894,246.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 7,0.5112781954887218,0.3487179487179487,0.4146341463414634,195.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 8,0.5849056603773585,0.5,0.5391304347826086,124.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 9,0.7670250896057348,0.6369047619047619,0.6959349593495935,336.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 10,0.6004672897196262,0.7138888888888889,0.6522842639593909,360.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 11,0.34545454545454546,0.31666666666666665,0.33043478260869563,60.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 12,0.46963562753036436,0.5021645021645021,0.48535564853556484,693.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 13,0.4421052631578947,0.47191011235955055,0.45652173913043476,89.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 14,0.5833333333333334,0.49557522123893805,0.5358851674641149,113.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 15,0.35365853658536583,0.3118279569892473,0.3314285714285714,93.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 16,0.5040650406504065,0.43356643356643354,0.46616541353383456,143.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 17,0.4090909090909091,0.35526315789473684,0.38028169014084506,76.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
